Time,Actual,Predicted
2011-04-03 21:00,45,76.758415
2011-01-31 00:00,7,10.919357
2011-01-15 03:00,8,6.935691
2011-01-03 05:00,3,6.6719866
2011-06-18 00:00,104,109.41355
2012-02-16 05:00,20,18.150684
2012-01-21 21:00,69,74.89789
2011-08-26 23:00,136,132.14803
2011-11-04 10:00,134,118.67958
2012-01-22 10:00,129,120.085
2012-12-12 00:00,34,45.634346
2011-05-27 01:00,50,39.498604
2011-07-06 03:00,6,4.521806
2012-07-17 14:00,214,194.70145
2012-03-27 11:00,175,182.62245
2012-04-23 11:00,101,138.16159
2011-01-30 17:00,77,85.82261
2012-12-26 04:00,2,-6.7381682
2011-03-29 08:00,287,264.05276
2012-09-13 02:00,9,15.772451
2011-12-25 03:00,4,4.374111
2011-01-17 15:00,93,81.33648
2011-06-18 04:00,5,9.397573
2012-09-19 18:00,892,868.19226
2011-02-15 19:00,145,136.15367
2011-05-17 19:00,349,366.33655
2011-04-02 04:00,5,5.3170853
2012-01-11 19:00,93,107.210075
2012-02-14 19:00,281,268.7787
2011-09-27 11:00,123,133.75453
2012-07-07 13:00,360,364.15045
2012-11-06 03:00,4,9.43472
2012-12-12 18:00,540,512.1
2012-07-30 02:00,8,9.743093
2011-04-13 06:00,34,23.594616
2011-06-01 16:00,266,239.7038
2012-12-15 15:00,447,506.52292
2011-12-17 01:00,43,45.342426
2011-11-03 16:00,267,264.17505
2012-11-01 14:00,185,225.59279
2011-01-12 06:00,16,26.508791
2012-08-26 15:00,391,306.0751
2011-05-14 07:00,32,33.161476
2012-10-05 00:00,102,83.62758
2012-01-02 06:00,14,13.693657
2012-07-04 11:00,485,499.72772
2012-08-23 07:00,481,456.08218
2012-12-30 07:00,13,-2.4864428
2012-04-28 04:00,2,3.3012743
2012-07-16 06:00,140,159.4894
2011-07-02 15:00,331,353.9015
2011-07-07 19:00,365,386.69904
2012-09-30 17:00,575,630.07495
2012-08-18 03:00,30,27.499397
2011-08-21 00:00,74,111.20827
2012-02-01 05:00,18,19.78609
2012-08-15 10:00,233,213.9088
2012-08-13 22:00,192,196.4595
2012-07-28 19:00,338,336.54623
2011-04-17 21:00,83,89.484375
2011-07-15 18:00,496,496.93857
2011-01-14 22:00,36,32.013634
2012-05-21 17:00,508,638.34766
2011-10-05 12:00,214,205.13591
2011-10-14 08:00,209,301.5874
2012-04-20 12:00,362,356.49326
2012-09-18 06:00,167,153.02827
2011-07-17 19:00,379,344.56155
2012-03-13 11:00,219,201.70114
2012-05-24 10:00,185,199.13649
2011-05-07 18:00,289,338.41272
2012-07-16 13:00,239,245.17545
2011-11-10 11:00,108,116.7682
2011-09-27 02:00,11,16.394524
2012-12-10 03:00,4,4.156454
2011-05-29 03:00,26,35.32245
2011-05-25 00:00,35,35.342003
2011-02-18 11:00,113,115.39792
2012-04-17 07:00,461,468.06848
2011-02-28 15:00,35,16.388586
2011-02-17 03:00,4,0.8634329
2012-01-31 04:00,1,5.042888
2012-09-07 20:00,391,404.58032
2011-04-09 22:00,87,58.44363
2012-07-15 08:00,133,122.29478
2011-01-28 14:00,38,36.210327
2011-05-12 00:00,44,43.58928
2011-04-03 02:00,24,31.24979
2012-07-06 11:00,233,251.7422
2012-01-23 17:00,276,246.99852
2011-08-19 20:00,58,96.056435
2011-05-27 23:00,127,143.49202
2012-12-10 01:00,4,8.370366
2011-10-22 06:00,18,17.72157
2011-02-15 08:00,223,219.20332
2011-01-11 23:00,19,14.82894
2012-09-23 08:00,175,211.08176
2011-03-04 02:00,2,3.1218145
2011-07-02 05:00,14,9.805411
2011-09-03 02:00,41,62.041008
2012-10-10 11:00,291,262.41104
2012-03-10 17:00,354,331.954
2011-03-29 07:00,133,129.09697
2012-04-03 22:00,158,162.06345
2011-02-16 04:00,1,0.0021727309
2012-01-16 17:00,193,180.39336
2011-12-13 12:00,167,146.53564
2011-08-10 18:00,559,568.39777
2011-11-21 20:00,80,119.38497
2012-10-12 22:00,160,173.59718
2012-03-03 20:00,149,157.24
2011-02-13 02:00,20,20.312284
2012-06-09 14:00,593,587.3121
2011-10-21 13:00,206,231.24002
2012-08-27 13:00,288,276.16687
2011-04-21 08:00,365,340.99426
2011-11-26 17:00,184,208.18266
2012-01-21 18:00,110,108.91996
2011-12-06 03:00,3,5.4539633
2011-05-02 04:00,17,14.066487
2012-02-08 06:00,98,83.36772
2011-04-17 00:00,33,53.89134
2012-08-29 06:00,181,181.85556
2011-11-03 12:00,179,172.03876
2011-11-17 11:00,97,73.92783
2012-06-17 20:00,302,314.1736
2012-12-19 05:00,31,33.260647
2011-10-18 00:00,31,33.024994
2012-01-25 18:00,439,347.90384
2011-01-16 09:00,32,31.435438
2012-09-01 00:00,168,158.99184
2011-07-10 03:00,25,40.559948
2012-04-24 21:00,226,222.14433
2012-04-15 10:00,421,426.5079
2011-06-04 15:00,404,408.1113
2012-03-23 05:00,34,24.96267
2012-01-21 02:00,26,17.643879
2012-12-08 01:00,100,92.49261
2011-07-01 04:00,6,8.401657
2011-04-19 01:00,7,9.265165
2012-11-23 22:00,79,89.8271
2011-08-07 19:00,228,247.77016
2011-09-18 23:00,54,56.40116
2011-12-26 08:00,18,34.463215
2012-06-12 17:00,681,609.0966
2012-10-23 15:00,346,336.61874
2012-10-16 10:00,222,210.72122
2011-12-13 03:00,3,4.327734
2012-06-30 16:00,373,392.13312
2012-04-04 15:00,268,253.96457
2012-07-19 02:00,7,9.853631
2012-06-06 01:00,27,20.728119
2011-03-01 09:00,124,139.1095
2011-09-30 09:00,237,226.55208
2011-11-16 06:00,56,89.97669
2011-08-11 16:00,298,300.03683
2011-04-18 06:00,54,55.72424
2011-04-24 20:00,105,144.66173
2011-10-19 15:00,120,72.42552
2011-09-12 04:00,4,5.6952796
2012-07-28 07:00,76,66.775154
2012-12-29 05:00,3,-1.3552507
2011-02-28 00:00,30,7.988844
2012-03-05 01:00,6,11.262886
2011-04-23 08:00,47,34.2507
2012-11-19 05:00,39,35.09416
2011-08-09 21:00,230,230.50482
2011-10-28 11:00,168,168.3766
2011-04-17 08:00,43,46.81663
2012-05-02 09:00,315,328.0224
2012-05-29 10:00,183,175.5672
2011-09-06 14:00,24,61.957085
2012-04-30 17:00,683,718.3266
2012-02-29 17:00,253,292.16708
2012-01-03 08:00,354,428.31845
2011-02-16 00:00,15,13.887988
2012-11-12 07:00,264,220.93404
2012-05-01 18:00,743,757.15643
2011-11-21 17:00,210,204.70132
2012-06-01 00:00,86,83.88108
2011-11-08 06:00,99,95.24628
2012-12-29 19:00,97,73.11916
2011-10-01 17:00,228,193.53516
2011-06-02 08:00,467,460.95728
2011-02-20 14:00,212,201.56888
2012-07-06 00:00,102,89.82265
2011-06-14 06:00,113,122.615105
2012-11-16 15:00,267,317.02087
2012-07-03 05:00,35,40.032314
2012-12-16 19:00,109,160.71338
2012-01-17 11:00,75,108.39186
2012-09-14 20:00,404,407.22626
2011-01-05 22:00,42,38.58964
2012-05-04 20:00,313,349.48566
2011-07-09 08:00,182,135.05907
2012-04-30 18:00,664,673.1554
2012-03-08 05:00,29,25.886316
2012-11-19 00:00,27,36.387863
2011-04-09 18:00,177,171.84277
2012-08-13 05:00,36,35.607876
2012-12-03 06:00,138,130.58002
2012-01-13 08:00,419,444.686
2011-05-30 03:00,18,20.774696
2012-02-15 14:00,134,139.11037
2012-04-27 15:00,324,341.56412
2012-11-02 21:00,156,171.60522
2012-04-29 06:00,7,12.841752
2011-07-02 17:00,349,369.1653
2012-01-04 16:00,131,138.78925
2012-02-10 08:00,448,455.17767
2012-02-17 21:00,129,159.4099
2012-01-31 09:00,261,241.10654
2012-09-25 00:00,64,49.825077
2012-12-11 03:00,3,5.218147
2011-05-06 21:00,152,168.3864
2012-04-20 14:00,394,362.12216
2011-07-16 08:00,127,127.642715
2011-07-28 04:00,6,8.977414
2012-02-14 22:00,77,98.075584
2011-11-17 02:00,5,7.012975
2012-01-16 00:00,25,27.646637
2011-11-22 09:00,149,125.88026
2011-07-17 04:00,10,13.701019
2012-12-05 05:00,49,39.248856
2011-01-11 16:00,76,49.96263
2012-09-04 05:00,38,39.253185
2011-06-20 05:00,3,23.008001
2011-08-07 23:00,55,56.626953
2011-12-14 09:00,239,216.11897
2011-09-07 03:00,2,0.35257134
2011-07-12 04:00,6,6.5120115
2011-09-20 03:00,3,4.6037536
2012-03-23 07:00,346,355.21628
2012-05-24 14:00,252,249.86229
2011-07-29 07:00,254,257.31183
2012-03-18 04:00,14,13.62393
2012-10-05 11:00,304,314.2247
2012-02-23 19:00,369,356.94492
2011-10-25 09:00,223,237.76161
2011-05-14 01:00,82,70.418236
2011-05-19 16:00,302,280.9933
2011-03-12 03:00,7,12.070405
2011-06-21 14:00,152,170.07361
2011-08-05 09:00,226,224.53662
2011-09-02 14:00,283,231.41106
2012-10-14 07:00,51,94.71846
2011-12-04 15:00,296,289.30014
2011-11-20 19:00,157,166.28792
2011-04-24 08:00,80,59.280228
2012-04-19 06:00,120,121.3336
2011-12-09 12:00,173,197.37976
2012-10-15 01:00,29,26.106419
2012-12-08 15:00,541,511.27484
2012-12-05 07:00,398,345.13107
2012-01-06 04:00,3,3.6622014
2011-12-20 09:00,259,225.57065
2011-03-10 21:00,28,31.338919
2012-12-26 13:00,15,13.45435
2012-06-13 02:00,4,11.180752
2011-03-05 17:00,164,193.34279
2011-04-21 16:00,294,239.97629
2011-04-01 11:00,89,94.76719
2011-06-24 11:00,203,174.80377
2012-01-22 01:00,50,49.576958
2012-08-26 05:00,16,12.84131
2011-05-17 23:00,56,75.40636
2012-07-30 15:00,236,267.55954
2012-05-01 11:00,229,210.11534
2011-11-22 06:00,64,89.20366
2011-05-06 13:00,253,250.32466
2011-08-23 09:00,225,227.03789
2012-11-01 19:00,452,400.82104
2011-10-27 01:00,11,11.537578
2011-05-18 13:00,122,146.27843
2011-04-28 01:00,20,20.789204
2011-10-27 20:00,182,172.21799
2011-06-27 15:00,202,184.66599
2012-06-29 21:00,236,210.64792
2012-08-18 11:00,536,555.30066
2011-10-23 22:00,94,92.77347
2012-11-03 06:00,21,21.472095
2011-11-13 02:00,57,56.33145
2011-10-30 08:00,80,56.68295
2011-02-06 15:00,182,161.00253
2011-01-13 14:00,42,43.512344
2012-09-15 16:00,783,682.4076
2011-11-29 08:00,449,442.0159
2011-01-30 13:00,84,108.69703
2012-10-08 01:00,37,52.12074
2011-06-29 14:00,188,183.32574
2012-05-05 17:00,502,500.46375
2012-05-26 04:00,2,9.7819605
2011-02-11 09:00,140,127.82004
2011-06-30 11:00,169,163.99744
2012-07-09 15:00,280,271.8172
2011-05-04 01:00,7,10.072574
2012-02-20 14:00,263,232.79019
2011-03-05 20:00,70,81.5255
2011-03-12 10:00,99,119.10437
2012-04-25 22:00,192,183.35518
2011-05-15 21:00,151,136.7539
2012-12-09 11:00,250,258.41745
2012-08-11 14:00,538,565.66174
2011-07-30 02:00,42,60.48521
2011-03-05 23:00,44,48.848637
2011-10-23 04:00,6,8.417999
2012-11-02 02:00,10,10.5464115
2012-01-05 23:00,60,71.84171
2012-12-31 22:00,61,60.490906
2011-12-03 03:00,9,18.360304
2011-03-16 22:00,59,62.631332
2011-02-08 09:00,135,136.61731
2011-09-01 21:00,177,226.52771
2012-10-13 05:00,11,17.411388
2011-07-25 02:00,6,2.3638513
2012-12-27 16:00,174,163.44182
2012-02-11 09:00,90,79.35114
2012-10-19 20:00,229,322.9636
2012-06-21 10:00,150,154.46866
2011-07-31 13:00,294,306.4171
2012-10-14 06:00,24,24.500433
2012-02-09 20:00,199,202.68698
2011-01-25 19:00,146,133.16441
2011-09-25 08:00,86,76.01642
2011-09-26 03:00,5,9.76328
2011-09-19 02:00,13,11.147488
2011-12-05 20:00,205,202.90169
2011-07-27 10:00,114,131.91566
2011-05-04 03:00,1,12.053052
2011-03-27 17:00,159,164.38348
2011-09-10 04:00,7,11.187038
2011-08-05 00:00,54,57.88929
2012-03-30 01:00,27,25.769436
2011-05-11 21:00,234,189.20404
2012-06-19 09:00,328,338.4181
2012-04-29 04:00,4,7.1709723
2012-11-22 20:00,52,66.136696
2012-11-30 18:00,509,469.1521
2011-07-20 02:00,9,8.987623
2012-07-19 09:00,318,330.77948
2011-08-10 15:00,194,179.0678
2012-12-13 19:00,348,369.41266
2011-10-25 00:00,30,35.276447
2012-05-07 18:00,680,699.2459
2011-02-03 00:00,12,11.791147
2011-03-10 08:00,44,66.61129
2012-07-02 05:00,40,43.578304
2011-03-05 08:00,45,27.412455
2011-02-02 09:00,123,139.27202
2012-08-29 05:00,40,44.872498
2011-01-19 19:00,112,119.663124
2012-09-18 10:00,160,146.66634
2012-02-18 11:00,286,280.48795
2012-03-29 17:00,703,703.4096
2012-09-07 13:00,354,333.61145
2011-05-20 03:00,5,6.867408
2012-04-06 11:00,291,251.8686
2012-01-26 07:00,239,254.36919
2012-03-07 18:00,544,590.71814
2011-08-31 20:00,289,292.18588
2012-08-27 12:00,283,281.7618
2011-10-23 14:00,408,389.69077
2012-04-25 23:00,104,94.16381
2011-01-13 07:00,72,85.39461
2012-07-11 09:00,328,345.50116
2011-12-14 05:00,26,24.287426
2011-01-17 07:00,13,6.905256
2012-10-26 04:00,5,11.785731
2012-02-19 17:00,157,158.42657
2011-10-21 14:00,198,216.9426
2012-05-03 23:00,121,148.47046
2011-02-21 06:00,8,-3.552708
2011-11-12 09:00,160,157.1935
2011-06-09 17:00,409,440.3986
2011-07-28 03:00,5,6.934807
2011-11-13 01:00,71,62.980644
2011-05-29 19:00,287,296.77737
2011-11-18 15:00,178,185.66164
2012-03-28 00:00,30,32.84819
2012-05-09 10:00,153,187.1929
2011-03-15 23:00,18,25.160664
2011-07-21 10:00,78,84.74699
2012-04-05 14:00,287,271.356
2011-05-11 17:00,259,461.51144
2011-08-31 10:00,138,133.02226
2012-11-24 16:00,170,193.35304
2011-11-09 06:00,98,95.2843
2011-09-29 21:00,225,220.0089
2011-10-14 03:00,7,3.485681
2012-02-21 18:00,425,412.4076
2011-03-01 21:00,63,69.83168
2012-08-21 11:00,256,249.33934
2012-12-27 06:00,45,43.847145
2011-01-10 12:00,52,56.937176
2011-11-17 06:00,75,84.84857
2012-06-08 11:00,264,285.6848
2011-12-08 00:00,21,18.2634
2012-04-09 05:00,32,23.885403
2011-03-13 15:00,304,281.98428
2012-09-12 04:00,5,14.654945
2011-06-27 12:00,170,193.14789
2012-12-02 14:00,473,444.9888
2012-09-12 07:00,557,537.0222
2012-08-30 05:00,35,45.283737
2012-06-05 18:00,790,787.661
2011-09-21 18:00,408,408.59854
2012-06-08 05:00,29,34.99681
2011-08-10 12:00,240,207.38438
2012-03-21 00:00,33,42.20849
2012-12-19 04:00,7,6.4379587
2012-09-10 03:00,12,9.308815
2012-08-13 19:00,555,594.0131
2011-09-24 07:00,46,40.24913
2012-05-29 20:00,204,220.34128
2011-11-29 23:00,53,42.946068
2011-04-10 16:00,288,284.73544
2012-07-25 12:00,310,311.94214
2011-12-06 11:00,32,43.791203
2012-12-31 12:00,224,149.87193
2011-10-30 02:00,50,40.933636
2012-02-11 05:00,2,8.136735
2011-10-22 10:00,236,255.80968
2012-04-13 02:00,11,9.164439
2011-12-21 19:00,209,186.68668
2011-12-09 08:00,385,376.70395
2011-07-30 19:00,256,340.95584
2012-01-08 03:00,32,33.018616
2011-07-21 00:00,42,44.473103
2011-08-03 04:00,7,9.183006
2012-06-15 14:00,376,366.28183
2011-04-11 19:00,284,292.36536
2011-09-29 01:00,23,16.25651
2011-10-05 23:00,73,85.40306
2011-08-10 17:00,584,581.2007
2011-10-13 10:00,69,44.11498
2012-12-28 21:00,92,76.22453
2011-04-04 02:00,2,2.5197375
2012-08-12 19:00,465,453.15683
2011-06-02 18:00,525,528.5154
2012-09-09 02:00,96,99.23458
2012-07-13 16:00,492,496.05713
2011-02-07 12:00,66,86.338684
2011-09-26 19:00,383,374.96478
2011-12-11 01:00,62,53.940327
2012-09-21 02:00,14,21.097975
2011-06-12 19:00,223,265.70343
2011-07-05 21:00,245,236.54381
2012-10-19 14:00,365,369.76828
2011-11-30 07:00,285,231.83052
2012-01-08 17:00,219,242.51
2012-11-23 09:00,112,274.9311
2011-04-16 22:00,24,22.786068
2011-07-11 11:00,128,129.02092
2011-02-14 18:00,205,208.86707
2012-01-11 16:00,118,119.14094
2012-01-17 07:00,126,136.39088
2011-09-04 18:00,356,340.37674
2011-11-17 22:00,84,93.473434
2011-01-20 16:00,91,105.16864
2011-12-04 12:00,329,312.67892
2011-02-13 09:00,47,47.20883
2011-09-18 08:00,69,87.50832
2012-05-06 22:00,157,149.05344
2012-08-12 22:00,181,155.33188
2012-01-31 10:00,144,123.72164
2011-12-29 21:00,68,72.04884
2012-07-09 12:00,266,269.28046
2012-11-04 23:00,53,57.954926
2012-02-10 23:00,65,73.67293
2012-03-24 12:00,183,251.0572
2012-11-25 07:00,21,37.62575
2012-06-24 16:00,461,481.7626
2012-09-19 08:00,797,764.02966
2012-12-02 05:00,8,9.127475
2012-09-29 17:00,712,706.88605
2011-04-24 23:00,42,42.645344
2011-04-22 01:00,24,15.7325325
2011-07-26 06:00,110,120.67505
2012-03-06 10:00,129,115.86938
2011-05-11 09:00,203,214.59628
2011-04-22 15:00,75,61.89442
2011-10-15 00:00,106,106.179924
2011-07-27 07:00,347,331.09753
2011-03-30 20:00,44,58.417866
2012-02-20 11:00,208,191.14706
2011-07-30 14:00,305,296.40323
2011-06-06 01:00,14,19.145464
2012-09-02 03:00,42,43.733765
2011-08-11 11:00,187,165.5776
2012-11-15 11:00,166,186.06493
2011-02-21 09:00,57,56.057766
2012-03-03 06:00,7,11.168623
2012-09-20 23:00,154,169.6679
2012-05-19 22:00,338,271.6841
2012-02-02 13:00,137,165.68452
2012-12-07 21:00,171,164.94107
2011-02-20 11:00,161,140.05139
2012-02-10 03:00,5,8.599055
2011-04-18 07:00,168,188.16228
2012-04-22 11:00,77,72.50656
2012-12-28 06:00,51,49.156467
2012-05-28 18:00,383,408.1538
2012-11-16 00:00,65,48.71556
2011-01-19 01:00,7,3.476043
2011-04-03 14:00,349,348.5839
2011-11-16 11:00,60,35.71355
2011-09-23 09:00,111,109.00744
2011-10-15 20:00,179,196.01155
2011-01-07 12:00,59,72.66049
2011-12-01 12:00,148,168.035
2012-10-16 01:00,13,21.930944
2012-10-07 17:00,157,169.01413
2011-01-05 02:00,2,-0.25212216
2012-04-20 16:00,580,522.5996
2012-09-24 06:00,168,174.00696
2012-05-09 13:00,266,264.65988
2012-01-09 00:00,15,17.260773
2011-06-25 19:00,375,338.20264
2012-03-12 13:00,250,229.93164
2011-06-01 17:00,486,495.36334
2011-04-09 07:00,21,21.419165
2011-01-03 12:00,61,53.618496
2011-06-16 15:00,159,180.34175
2012-03-08 17:00,597,612.96735
2011-11-27 01:00,44,67.60163
2012-05-13 06:00,21,19.7938
2011-03-27 14:00,164,181.46039
2012-08-20 01:00,10,15.84916
2012-09-16 07:00,71,91.44451
2011-12-21 22:00,105,98.46204
2011-08-08 08:00,349,392.0867
2011-11-23 16:00,173,166.81781
2012-06-21 05:00,40,38.726498
2012-02-08 15:00,54,77.05313
2012-12-26 23:00,10,-22.727629
2011-04-06 02:00,5,2.6121902
2012-04-17 06:00,144,141.17587
2012-05-26 01:00,82,90.147224
2012-02-05 16:00,296,244.89175
2012-08-12 17:00,505,522.4718
2012-08-09 03:00,6,9.592653
2011-11-24 01:00,24,22.316181
2012-10-08 03:00,10,15.256554
2011-11-01 17:00,506,472.6191
2012-06-29 12:00,226,239.50261
2011-09-18 04:00,1,12.014916
2012-05-16 13:00,350,310.30728
2012-06-09 09:00,340,324.51804
2011-05-21 21:00,227,216.87186
2011-10-05 18:00,593,574.96436
2011-09-04 08:00,70,78.412056
2012-02-18 07:00,41,36.31018
2012-10-18 19:00,513,512.9964
2011-01-05 11:00,46,53.218178
2011-08-16 07:00,346,324.01953
2012-06-15 15:00,377,391.93588
2011-07-19 23:00,92,97.49782
2011-12-15 10:00,109,116.24157
2012-06-15 23:00,222,211.50648
2012-07-08 09:00,242,231.98636
2012-06-19 01:00,14,16.328138
2011-05-28 15:00,374,403.40042
2012-10-21 10:00,443,418.2578
2011-04-20 21:00,172,177.55347
2012-08-19 00:00,187,154.5543
2012-11-07 21:00,126,167.73857
2012-10-07 18:00,106,147.60204
2012-07-06 14:00,275,260.33185
2012-12-20 22:00,21,37.302647
2012-12-07 16:00,375,366.45798
2011-01-29 23:00,33,30.333773
2012-07-17 01:00,25,17.793686
2012-03-15 07:00,381,374.1895
2011-04-18 04:00,6,4.236793
2012-08-17 15:00,383,371.2893
2012-06-07 05:00,34,38.38472
2012-03-05 16:00,210,179.71861
2012-04-20 08:00,700,658.56335
2012-05-17 11:00,279,233.0193
2012-01-08 14:00,328,342.3135
2012-11-05 16:00,360,324.13684
2011-10-19 04:00,3,0.65256315
2012-03-31 13:00,638,618.23773
2011-12-11 13:00,268,264.7248
2012-06-11 12:00,261,252.91798
2011-10-25 11:00,166,151.43277
2012-12-22 07:00,20,-7.852304
2011-04-28 04:00,9,6.887898
2011-08-12 13:00,253,241.05305
2011-05-29 14:00,351,372.7529
2011-05-02 16:00,269,271.11642
2012-02-19 22:00,55,64.7962
2012-06-04 15:00,292,301.1881
2012-12-17 03:00,3,4.8087687
2012-08-20 22:00,161,128.41104
2011-11-03 01:00,15,9.147171
2012-06-11 04:00,7,4.8634977
2011-03-28 10:00,69,47.473286
2011-12-31 07:00,19,19.97115
2011-03-04 20:00,87,76.11855
2012-07-17 03:00,3,9.125868
2012-04-26 03:00,6,7.783042
2011-10-12 06:00,112,107.31559
2011-06-23 16:00,275,277.89038
2011-07-08 23:00,151,147.53207
2012-10-03 22:00,241,256.40106
2011-08-01 11:00,119,112.39772
2012-10-31 20:00,268,280.79395
2011-06-26 23:00,78,82.3461
2012-05-24 17:00,798,766.4997
2011-04-14 10:00,89,108.79681
2012-07-20 03:00,36,11.619534
2011-03-07 17:00,233,232.29918
2011-09-04 03:00,43,38.984642
2011-03-28 18:00,241,241.2504
2012-07-28 05:00,14,22.966154
2011-07-24 14:00,283,315.1883
2011-06-08 12:00,149,139.51028
2012-04-27 23:00,116,121.076866
2012-02-17 18:00,377,385.95465
2011-11-08 07:00,323,288.49338
2011-05-04 16:00,195,222.15071
2011-07-01 19:00,318,333.09872
2012-04-26 13:00,197,233.70757
2011-03-29 11:00,81,63.559353
2011-09-21 07:00,330,287.03732
2012-02-05 08:00,62,37.449585
2012-02-23 14:00,192,174.10672
2012-02-11 21:00,48,50.00596
2011-07-01 15:00,381,328.64093
2012-10-01 15:00,329,311.72507
2011-08-02 16:00,274,282.01614
2012-01-17 08:00,93,198.12688
2012-07-12 08:00,702,674.63055
2011-10-26 06:00,92,109.04633
2012-04-27 14:00,300,325.6753
2012-08-23 03:00,9,9.362147
2011-09-06 05:00,21,25.505486
2012-02-25 11:00,210,220.70988
2012-12-19 15:00,237,235.60841
2012-05-12 03:00,34,28.18133
2012-05-31 18:00,785,790.03436
2012-01-28 02:00,41,34.745876
2012-08-09 21:00,336,312.18713
2012-04-28 01:00,67,52.610752
2011-09-24 16:00,449,421.69843
2011-12-17 09:00,100,132.46672
2011-06-11 10:00,264,274.0752
2011-02-01 13:00,52,55.271816
2011-12-20 01:00,6,13.446944
2011-02-19 09:00,55,64.39205
2012-10-25 14:00,285,285.7354
2011-04-21 00:00,44,43.51034
2011-09-01 02:00,25,11.010362
2012-07-21 09:00,207,244.71457
2012-07-10 09:00,331,331.11853
2011-08-22 14:00,225,202.88345
2012-11-13 01:00,5,9.54472
2011-02-27 23:00,59,46.323887
2011-09-22 19:00,420,312.2187
2012-08-31 14:00,436,411.5775
2011-12-03 22:00,114,109.84451
2011-05-31 16:00,249,246.8391
2011-07-11 19:00,373,382.43796
2012-06-04 23:00,86,94.793724
2011-06-10 06:00,104,99.64693
2012-10-09 14:00,244,259.476
2012-03-09 02:00,11,11.797057
2012-11-30 12:00,268,286.856
2012-11-15 10:00,153,160.37015
2012-08-14 09:00,402,350.4415
2012-12-10 00:00,20,17.782825
2012-09-11 03:00,8,12.1801815
2012-02-20 17:00,253,270.17188
2011-06-29 18:00,588,563.33203
2011-09-09 18:00,410,407.92657
2011-07-31 19:00,274,306.36835
2012-06-03 21:00,246,231.7311
2011-12-23 22:00,47,46.586773
2011-04-26 14:00,155,154.69861
2011-02-12 05:00,1,1.5326015
2011-02-06 21:00,27,43.761913
2011-04-29 13:00,308,232.43176
2011-01-12 21:00,57,52.216656
2011-09-14 17:00,599,598.06744
2012-08-24 05:00,38,39.39566
2011-05-07 00:00,86,82.3481
2012-11-23 05:00,10,-9.593927
2011-04-23 20:00,183,178.56096
2012-04-06 02:00,11,4.818893
2011-06-19 02:00,72,69.11451
2011-02-11 06:00,24,25.248695
2012-06-16 07:00,78,86.40134
2012-02-15 15:00,171,170.24149
2012-02-19 02:00,48,53.90069
2012-11-15 08:00,646,647.6933
2012-09-16 23:00,94,71.78906
2011-08-17 18:00,556,554.25885
2012-02-13 23:00,36,46.27243
2011-10-26 17:00,454,477.68848
2012-12-24 02:00,5,-10.921247
2012-11-10 20:00,192,205.03595
2012-07-24 19:00,632,584.43146
2011-12-06 21:00,114,125.25452
2012-06-14 21:00,337,324.58545
2011-12-17 00:00,62,65.72153
2011-05-01 10:00,264,238.90788
2012-04-06 23:00,113,127.53583
2012-04-06 00:00,61,53.920464
2012-06-18 12:00,168,178.7823
2012-01-15 23:00,29,31.098057
2012-05-30 07:00,483,438.5174
2011-05-23 00:00,41,28.954828
2012-12-17 19:00,340,345.21
2011-05-29 21:00,229,204.46608
2012-11-03 14:00,455,409.1033
2011-10-10 02:00,19,27.141544
2011-02-18 04:00,1,-5.5006967
